user_id,rank,product_id,score,product_name,category,brand,price
2798,2,8574,0.034137,MAC Serum Classic,Beauty & Health,MAC,738.63
2798,3,3066,0.033571728,The Pragmatic Programmer by Pearson,Books,Pearson,976.46
2798,4,6324,0.03331276,Zara Tracksuit Classic,Clothing,Zara,885.15
2798,5,8633,0.03272553,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
2798,6,8993,0.032663897,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2798,7,9278,0.032376368,Philips Dishwasher Limited Edition,Home & Kitchen,Philips,875.33
2798,8,6039,0.032336924,Mattel Dollhouse Limited Edition,Toys & Games,Mattel,211.54
2798,9,3106,0.03233167,LG Coffee Maker Classic,Home & Kitchen,LG,192.48
2798,10,106,0.03230881,LEGO Action Figure Premium,Toys & Games,LEGO,757.21
2799,1,3494,0.032544464,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2799,2,4744,0.032348983,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2799,3,7222,0.03203197,Zara T-Shirt Premium,Clothing,Zara,772.77
2799,4,1516,0.031815585,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2799,5,8993,0.031660102,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2799,6,2805,0.031549484,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
2799,7,5649,0.03148979,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
2799,8,2724,0.031338345,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
2799,9,4893,0.03122824,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2799,10,5494,0.031226614,MAC Lipstick Classic,Beauty & Health,MAC,553.65
2800,1,7222,0.03401578,Zara T-Shirt Premium,Clothing,Zara,772.77
2800,2,3494,0.033600584,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2800,3,2724,0.03229234,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
2800,4,8919,0.032182522,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
2800,5,5457,0.031977914,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2800,6,8605,0.031663056,Spalding Tennis Racket Premium,Sports & Outdoors,Spalding,997.55
2800,7,265,0.03160584,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
2800,8,3271,0.03156226,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
2800,9,6324,0.031510472,Zara Tracksuit Classic,Clothing,Zara,885.15
2800,10,7128,0.03143318,Dell Laptop Limited Edition,Electronics,Dell,777.18
2801,1,8993,0.032791663,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2801,2,3494,0.03244011,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2801,3,9116,0.031957205,Olay Foundation Classic,Beauty & Health,Olay,374.92
2801,4,6324,0.03147343,Zara Tracksuit Classic,Clothing,Zara,885.15
2801,5,7367,0.03119892,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2801,6,7222,0.030586688,Zara T-Shirt Premium,Clothing,Zara,772.77
2801,7,5457,0.030510718,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2801,8,6815,0.030427385,Data Science from Scratch by Springer,Books,Springer,708.38
2801,9,6437,0.03036051,Burberry Jeans Deluxe,Clothing,Burberry,615.13
2801,10,1461,0.030288175,Xbox Board Game Limited Edition,Toys & Games,Xbox,508.5
2802,1,7367,0.037313398,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2802,2,9116,0.03726023,Olay Foundation Classic,Beauty & Health,Olay,374.92
2802,3,7128,0.03715407,Dell Laptop Limited Edition,Electronics,Dell,777.18
2802,4,8993,0.036885843,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2802,5,7222,0.036757115,Zara T-Shirt Premium,Clothing,Zara,772.77
2802,6,9915,0.036468197,Calvin Klein T-Shirt Deluxe,Clothing,Calvin Klein,481.81
2802,7,3271,0.03617129,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
2802,8,3106,0.035863437,LG Coffee Maker Classic,Home & Kitchen,LG,192.48
2802,9,9213,0.035795044,KitchenAid Blender Classic,Home & Kitchen,KitchenAid,981.37
2802,10,5864,0.035768006,Yamaha Car Battery Deluxe,Automotive,Yamaha,664.91
2803,1,5457,0.035220467,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2803,2,171,0.03472409,Bosch Blender Premium,Home & Kitchen,Bosch,113.93
2803,3,885,0.034214508,Nvidia Headphones Premium,Electronics,Nvidia,870.79
2803,4,6234,0.03378931,Fisher-Price Puzzle Limited Edition,Toys & Games,Fisher-Price,882.83
2803,5,8574,0.033708747,MAC Serum Classic,Beauty & Health,MAC,738.63
2803,6,4893,0.033661317,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2803,7,7941,0.03356566,Shell Brake Pads Deluxe,Automotive,Shell,222.0
2803,8,3602,0.033523537,MAC Moisturizer Limited Edition,Beauty & Health,MAC,124.32
2803,9,3494,0.033507165,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2803,10,1516,0.033202868,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2804,1,3494,0.03187882,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2804,2,6324,0.030930467,Zara Tracksuit Classic,Clothing,Zara,885.15
2804,3,8993,0.03049764,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2804,4,3184,0.029730378,HP Gaming Console Classic,Electronics,HP,345.91
2804,5,4744,0.02972719,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2804,6,3406,0.029481307,The Art of Machine Learning by Springer,Books,Springer,348.0
2804,7,5494,0.029250277,MAC Lipstick Classic,Beauty & Health,MAC,553.65
2804,8,7128,0.02911474,Dell Laptop Limited Edition,Electronics,Dell,777.18
2804,9,6091,0.029013524,Python Crash Course by McGraw-Hill,Books,McGraw-Hill,64.42
2804,10,8574,0.028987963,MAC Serum Classic,Beauty & Health,MAC,738.63
2805,1,8993,0.033446416,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2805,2,9116,0.032866847,Olay Foundation Classic,Beauty & Health,Olay,374.92
2805,3,6324,0.0321673,Zara Tracksuit Classic,Clothing,Zara,885.15
2805,4,8633,0.03170216,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
2805,5,7222,0.031488188,Zara T-Shirt Premium,Clothing,Zara,772.77
2805,6,3494,0.031229941,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2805,7,1673,0.0311805,L'Oréal Conditioner Limited Edition,Beauty & Health,L'Oréal,581.47
2805,8,4944,0.031070597,The Pragmatic Programmer by O'Reilly,Books,O'Reilly,407.98
2805,9,5457,0.030821556,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2805,10,3269,0.030526774,Deep Learning with Python by Oxford Press,Books,Oxford Press,860.27
2806,1,6324,0.031268254,Zara Tracksuit Classic,Clothing,Zara,885.15
2806,2,5457,0.030985743,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2806,3,8993,0.030432977,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2806,4,8574,0.030022083,MAC Serum Classic,Beauty & Health,MAC,738.63
2806,5,3066,0.029758386,The Pragmatic Programmer by Pearson,Books,Pearson,976.46
2806,6,4108,0.029628428,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2806,7,3184,0.029594453,HP Gaming Console Classic,Electronics,HP,345.91
2806,8,4893,0.029510332,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2806,9,9116,0.029489573,Olay Foundation Classic,Beauty & Health,Olay,374.92
2806,10,3494,0.029360222,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2807,1,6324,0.029773612,Zara Tracksuit Classic,Clothing,Zara,885.15
2807,2,3494,0.02965343,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2807,3,171,0.02922323,Bosch Blender Premium,Home & Kitchen,Bosch,113.93
2807,4,8574,0.029185485,MAC Serum Classic,Beauty & Health,MAC,738.63
2807,5,7222,0.028393066,Zara T-Shirt Premium,Clothing,Zara,772.77
2807,6,1163,0.028034467,Wilson Running Shoes Deluxe,Sports & Outdoors,Wilson,366.52
2807,7,2724,0.028004378,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
2807,8,2126,0.027876832,Data Science from Scratch by Random House,Books,Random House,88.3
2807,9,4108,0.027705997,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2807,10,3066,0.027646596,The Pragmatic Programmer by Pearson,Books,Pearson,976.46
2808,1,9116,0.03454339,Olay Foundation Classic,Beauty & Health,Olay,374.92
2808,2,8574,0.034308452,MAC Serum Classic,Beauty & Health,MAC,738.63
2808,3,3494,0.03370314,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2808,4,8993,0.033005003,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2808,5,7222,0.032586567,Zara T-Shirt Premium,Clothing,Zara,772.77
2808,6,4516,0.03252734,Deep Learning with Python by Oxford Press,Books,Oxford Press,467.74
2808,7,1589,0.032252397,Garnier Foundation Limited Edition,Beauty & Health,Garnier,934.22
2808,8,8633,0.032208018,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
2808,9,7461,0.03220441,Spalding Running Shoes Classic,Sports & Outdoors,Spalding,108.01
2808,10,53,0.032200295,Yonex Tennis Racket Limited Edition,Sports & Outdoors,Yonex,241.78
2809,1,7222,0.03488881,Zara T-Shirt Premium,Clothing,Zara,772.77
2809,2,5457,0.033152875,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2809,3,3494,0.032996695,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2809,4,8919,0.032796614,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
2809,5,885,0.032215077,Nvidia Headphones Premium,Electronics,Nvidia,870.79
2809,6,2280,0.03199558,Sony Gaming Console Deluxe,Electronics,Sony,202.99
2809,7,9105,0.03189624,Bose Monitor Premium,Electronics,Bose,426.66
2809,8,2724,0.031771705,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
2809,9,2537,0.03167287,Michelin Tires Premium,Automotive,Michelin,664.31
2809,10,6903,0.031655442,Xbox Dollhouse Classic,Toys & Games,Xbox,530.08
2810,1,7367,0.031587552,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2810,2,3184,0.031569064,HP Gaming Console Classic,Electronics,HP,345.91
2810,3,2805,0.030941354,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
2810,4,3494,0.030854395,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2810,5,6324,0.030303864,Zara Tracksuit Classic,Clothing,Zara,885.15
2810,6,7599,0.029591745,The North Face Running Shoes Deluxe,Sports & Outdoors,The North Face,573.92
2810,7,8633,0.029479701,Gucci Hoodie Limited Edition,Clothing,Gucci,257.79
2810,8,6652,0.029395262,Bridgestone Tires Limited Edition,Automotive,Bridgestone,862.01
2810,9,8919,0.029315116,Garnier Shampoo Premium,Beauty & Health,Garnier,913.69
2810,10,7222,0.029279903,Zara T-Shirt Premium,Clothing,Zara,772.77
2811,1,3494,0.03540281,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2811,2,6324,0.03460936,Zara Tracksuit Classic,Clothing,Zara,885.15
2811,3,7222,0.03384744,Zara T-Shirt Premium,Clothing,Zara,772.77
2811,4,3406,0.03378,The Art of Machine Learning by Springer,Books,Springer,348.0
2811,5,106,0.03326996,LEGO Action Figure Premium,Toys & Games,LEGO,757.21
2811,6,4744,0.033238214,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2811,7,8993,0.03322709,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2811,8,7128,0.032841764,Dell Laptop Limited Edition,Electronics,Dell,777.18
2811,9,9116,0.032441113,Olay Foundation Classic,Beauty & Health,Olay,374.92
2811,10,265,0.0323998,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
2812,1,3494,0.031729396,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2812,2,9116,0.031018788,Olay Foundation Classic,Beauty & Health,Olay,374.92
2812,3,4756,0.030324174,Prada T-Shirt Classic,Clothing,Prada,925.78
2812,4,3184,0.03014649,HP Gaming Console Classic,Electronics,HP,345.91
2812,5,840,0.029705893,Maybelline Conditioner Limited Edition,Beauty & Health,Maybelline,81.16
2812,6,6324,0.029690512,Zara Tracksuit Classic,Clothing,Zara,885.15
2812,7,5494,0.029665027,MAC Lipstick Classic,Beauty & Health,MAC,553.65
2812,8,6652,0.029555513,Bridgestone Tires Limited Edition,Automotive,Bridgestone,862.01
2812,9,8574,0.029433878,MAC Serum Classic,Beauty & Health,MAC,738.63
2812,10,3596,0.029328372,Hot Wheels LEGO Set Classic,Toys & Games,Hot Wheels,117.97
2813,1,3494,0.03258784,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2813,2,6324,0.031198278,Zara Tracksuit Classic,Clothing,Zara,885.15
2813,3,6481,0.031058531,Nivea Lipstick Limited Edition,Beauty & Health,Nivea,766.08
2813,4,6091,0.03093242,Python Crash Course by McGraw-Hill,Books,McGraw-Hill,64.42
2813,5,5457,0.030735003,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2813,6,265,0.030481832,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
2813,7,7340,0.03011225,Mattel Board Game Limited Edition,Toys & Games,Mattel,202.24
2813,8,2461,0.03010505,Zara T-Shirt Classic,Clothing,Zara,206.19
2813,9,3184,0.030041793,HP Gaming Console Classic,Electronics,HP,345.91
2813,10,4998,0.029990312,LEGO Action Figure Deluxe,Toys & Games,LEGO,498.18
2814,1,3494,0.03330969,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2814,2,4744,0.03256293,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2814,3,885,0.03226093,Nvidia Headphones Premium,Electronics,Nvidia,870.79
2814,4,6324,0.03170858,Zara Tracksuit Classic,Clothing,Zara,885.15
2814,5,673,0.031598926,Mattel Puzzle Limited Edition,Toys & Games,Mattel,261.09
2814,6,6481,0.03134971,Nivea Lipstick Limited Edition,Beauty & Health,Nivea,766.08
2814,7,7367,0.03127966,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2814,8,2016,0.031044347,KitchenAid Air Fryer Deluxe,Home & Kitchen,KitchenAid,952.51
2814,9,9116,0.030988457,Olay Foundation Classic,Beauty & Health,Olay,374.92
2814,10,286,0.030853538,Data Science from Scratch by McGraw-Hill,Books,McGraw-Hill,184.68
2815,1,8574,0.031184712,MAC Serum Classic,Beauty & Health,MAC,738.63
2815,2,6324,0.030453386,Zara Tracksuit Classic,Clothing,Zara,885.15
2815,3,1807,0.030362273,Clinique Conditioner Premium,Beauty & Health,Clinique,770.26
2815,4,4108,0.030287726,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2815,5,3494,0.030169182,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2815,6,106,0.030101506,LEGO Action Figure Premium,Toys & Games,LEGO,757.21
2815,7,7222,0.029937329,Zara T-Shirt Premium,Clothing,Zara,772.77
2815,8,171,0.029710012,Bosch Blender Premium,Home & Kitchen,Bosch,113.93
2815,9,2867,0.029582454,Whirlpool Air Fryer Premium,Home & Kitchen,Whirlpool,432.71
2815,10,7367,0.029544765,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2816,1,106,0.033840112,LEGO Action Figure Premium,Toys & Games,LEGO,757.21
2816,2,885,0.03353156,Nvidia Headphones Premium,Electronics,Nvidia,870.79
2816,3,5494,0.03342735,MAC Lipstick Classic,Beauty & Health,MAC,553.65
2816,4,445,0.03332649,Hot Wheels Board Game Limited Edition,Toys & Games,Hot Wheels,187.73
2816,5,5258,0.033136845,The Pragmatic Programmer by Oxford Press,Books,Oxford Press,318.14
2816,6,3494,0.032903533,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2816,7,2724,0.032741338,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
2816,8,4744,0.03244246,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2816,9,6324,0.03236638,Zara Tracksuit Classic,Clothing,Zara,885.15
2816,10,1807,0.032154772,Clinique Conditioner Premium,Beauty & Health,Clinique,770.26
2817,1,7222,0.03609062,Zara T-Shirt Premium,Clothing,Zara,772.77
2817,2,3494,0.035850562,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2817,3,8993,0.034860436,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2817,4,6324,0.034356575,Zara Tracksuit Classic,Clothing,Zara,885.15
2817,5,286,0.034306943,Data Science from Scratch by McGraw-Hill,Books,McGraw-Hill,184.68
2817,6,3406,0.034002613,The Art of Machine Learning by Springer,Books,Springer,348.0
2817,7,3271,0.033818394,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
2817,8,1516,0.033737954,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2817,9,5494,0.03369372,MAC Lipstick Classic,Beauty & Health,MAC,553.65
2817,10,2724,0.03362517,Xbox Action Figure Limited Edition,Toys & Games,Xbox,455.75
2818,1,1516,0.03264507,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2818,2,9116,0.032480724,Olay Foundation Classic,Beauty & Health,Olay,374.92
2818,3,6324,0.032394435,Zara Tracksuit Classic,Clothing,Zara,885.15
2818,4,1841,0.032248292,Apple Monitor Deluxe,Electronics,Apple,24.71
2818,5,5457,0.031781327,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2818,6,8993,0.031607796,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2818,7,7222,0.031536702,Zara T-Shirt Premium,Clothing,Zara,772.77
2818,8,4893,0.03110766,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2818,9,3494,0.031106932,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2818,10,4108,0.030963846,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2819,1,8993,0.02978812,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2819,2,4108,0.02885926,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2819,3,1516,0.02881537,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2819,4,7128,0.02861198,Dell Laptop Limited Edition,Electronics,Dell,777.18
2819,5,8574,0.028537113,MAC Serum Classic,Beauty & Health,MAC,738.63
2819,6,1340,0.028297437,Panasonic Laptop Premium,Electronics,Panasonic,690.3
2819,7,6324,0.028099645,Zara Tracksuit Classic,Clothing,Zara,885.15
2819,8,5457,0.028077593,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2819,9,1614,0.028020531,Python Crash Course by Scholastic,Books,Scholastic,721.51
2819,10,7013,0.028016428,Columbia Football Deluxe,Sports & Outdoors,Columbia,175.9
2820,1,6324,0.03455567,Zara Tracksuit Classic,Clothing,Zara,885.15
2820,2,8574,0.034330428,MAC Serum Classic,Beauty & Health,MAC,738.63
2820,3,3406,0.034027662,The Art of Machine Learning by Springer,Books,Springer,348.0
2820,4,4744,0.0336734,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2820,5,3253,0.03348329,The Pragmatic Programmer by Scholastic,Books,Scholastic,912.52
2820,6,8993,0.03325449,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2820,7,2126,0.033063166,Data Science from Scratch by Random House,Books,Random House,88.3
2820,8,265,0.033027764,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
2820,9,3494,0.032830272,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2820,10,885,0.032802522,Nvidia Headphones Premium,Electronics,Nvidia,870.79
2821,1,8993,0.031875648,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2821,2,9116,0.030332154,Olay Foundation Classic,Beauty & Health,Olay,374.92
2821,3,1516,0.029048556,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2821,4,4108,0.028773258,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2821,5,7739,0.028748298,Yonex Hiking Boots Deluxe,Sports & Outdoors,Yonex,466.02
2821,6,3494,0.028735485,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2821,7,6324,0.028622778,Zara Tracksuit Classic,Clothing,Zara,885.15
2821,8,7222,0.02819325,Zara T-Shirt Premium,Clothing,Zara,772.77
2821,9,2441,0.02800415,Honda Motor Oil Classic,Automotive,Honda,959.63
2821,10,859,0.027752226,Yamaha Tires Premium,Automotive,Yamaha,98.82
2822,1,3494,0.03169561,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2822,2,7222,0.030957023,Zara T-Shirt Premium,Clothing,Zara,772.77
2822,3,3184,0.030917846,HP Gaming Console Classic,Electronics,HP,345.91
2822,4,6324,0.030703597,Zara Tracksuit Classic,Clothing,Zara,885.15
2822,5,7128,0.030444358,Dell Laptop Limited Edition,Electronics,Dell,777.18
2822,6,445,0.030342715,Hot Wheels Board Game Limited Edition,Toys & Games,Hot Wheels,187.73
2822,7,7367,0.030000163,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2822,8,4744,0.029833905,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2822,9,3406,0.029676832,The Art of Machine Learning by Springer,Books,Springer,348.0
2822,10,8993,0.029662255,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2823,1,3271,0.031458393,Fisher-Price Action Figure Premium,Toys & Games,Fisher-Price,188.74
2823,2,4642,0.03138782,Castrol Spark Plugs Classic,Automotive,Castrol,890.31
2823,3,5457,0.030995427,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2823,4,4893,0.030850343,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2823,5,265,0.030834822,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
2823,6,6324,0.030651234,Zara Tracksuit Classic,Clothing,Zara,885.15
2823,7,7128,0.0305752,Dell Laptop Limited Edition,Electronics,Dell,777.18
2823,8,1516,0.030213617,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2823,9,8574,0.030194657,MAC Serum Classic,Beauty & Health,MAC,738.63
2823,10,3406,0.030109847,The Art of Machine Learning by Springer,Books,Springer,348.0
2824,1,5494,0.032397117,MAC Lipstick Classic,Beauty & Health,MAC,553.65
2824,2,7599,0.03138233,The North Face Running Shoes Deluxe,Sports & Outdoors,The North Face,573.92
2824,3,7222,0.03135776,Zara T-Shirt Premium,Clothing,Zara,772.77
2824,4,3184,0.031245157,HP Gaming Console Classic,Electronics,HP,345.91
2824,5,8574,0.030784436,MAC Serum Classic,Beauty & Health,MAC,738.63
2824,6,8993,0.030700527,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2824,7,2805,0.030544816,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
2824,8,5649,0.030512242,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
2824,9,1516,0.030462896,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2824,10,3494,0.030425994,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2825,1,7222,0.035643533,Zara T-Shirt Premium,Clothing,Zara,772.77
2825,2,1516,0.03500152,Philips Microwave Classic,Home & Kitchen,Philips,57.53
2825,3,3406,0.034533404,The Art of Machine Learning by Springer,Books,Springer,348.0
2825,4,8993,0.033755437,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2825,5,4139,0.03339706,Salomon Backpack Limited Edition,Sports & Outdoors,Salomon,41.09
2825,6,8574,0.03322941,MAC Serum Classic,Beauty & Health,MAC,738.63
2825,7,9213,0.03320379,KitchenAid Blender Classic,Home & Kitchen,KitchenAid,981.37
2825,8,3494,0.033085056,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2825,9,5457,0.033076957,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2825,10,7367,0.033004045,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2826,1,3494,0.03493045,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2826,2,6324,0.034044087,Zara Tracksuit Classic,Clothing,Zara,885.15
2826,3,7222,0.03383371,Zara T-Shirt Premium,Clothing,Zara,772.77
2826,4,5457,0.032901015,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2826,5,4744,0.032445647,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2826,6,3406,0.032310143,The Art of Machine Learning by Springer,Books,Springer,348.0
2826,7,8574,0.03215001,MAC Serum Classic,Beauty & Health,MAC,738.63
2826,8,7367,0.032063298,Clinique Lipstick Classic,Beauty & Health,Clinique,295.04
2826,9,2805,0.032035775,Castrol Motor Oil Deluxe,Automotive,Castrol,553.0
2826,10,840,0.031976253,Maybelline Conditioner Limited Edition,Beauty & Health,Maybelline,81.16
2827,1,3494,0.03409547,Patagonia Backpack Premium,Sports & Outdoors,Patagonia,56.55
2827,2,8574,0.03408733,MAC Serum Classic,Beauty & Health,MAC,738.63
2827,3,7340,0.033376176,Mattel Board Game Limited Edition,Toys & Games,Mattel,202.24
2827,4,4744,0.033082455,Reebok Jacket Deluxe,Clothing,Reebok,89.64
2827,5,4893,0.03306047,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2827,6,5649,0.033004668,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
2827,7,6324,0.033001706,Zara Tracksuit Classic,Clothing,Zara,885.15
2827,8,3610,0.03291691,Hasbro Action Figure Classic,Toys & Games,Hasbro,339.38
2827,9,5992,0.0328038,Xbox Action Figure Premium,Toys & Games,Xbox,693.4
2827,10,4830,0.03277245,Michelin Spark Plugs Premium,Automotive,Michelin,423.36
2828,1,8574,0.03268331,MAC Serum Classic,Beauty & Health,MAC,738.63
2828,2,3184,0.03193364,HP Gaming Console Classic,Electronics,HP,345.91
2828,3,5457,0.03155544,Maybelline Foundation Limited Edition,Beauty & Health,Maybelline,389.95
2828,4,7739,0.03132946,Yonex Hiking Boots Deluxe,Sports & Outdoors,Yonex,466.02
2828,5,7222,0.03128989,Zara T-Shirt Premium,Clothing,Zara,772.77
2828,6,9116,0.031140104,Olay Foundation Classic,Beauty & Health,Olay,374.92
2828,7,8993,0.030934388,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2828,8,3406,0.030922033,The Art of Machine Learning by Springer,Books,Springer,348.0
2828,9,4108,0.030890338,Bosch Blender Limited Edition,Home & Kitchen,Bosch,537.23
2828,10,4893,0.030789983,Burberry Tracksuit Limited Edition,Clothing,Burberry,278.86
2829,1,6324,0.035354387,Zara Tracksuit Classic,Clothing,Zara,885.15
2829,2,1841,0.034970175,Apple Monitor Deluxe,Electronics,Apple,24.71
2829,3,265,0.034778256,Whirlpool Dishwasher Limited Edition,Home & Kitchen,Whirlpool,535.04
2829,4,885,0.034446087,Nvidia Headphones Premium,Electronics,Nvidia,870.79
2829,5,8993,0.033921402,Fisher-Price Dollhouse Classic,Toys & Games,Fisher-Price,627.64
2829,6,5649,0.033639483,The Pragmatic Programmer by Penguin,Books,Penguin,998.57
2829,7,4944,0.033448186,The Pragmatic Programmer by O'Reilly,Books,O'Reilly,407.98
2829,8,3406,0.03328656,The Art of Machine Learning by Springer,Books,Springer,348.0
2829,9,2548,0.033262454,Salomon Tennis Racket Deluxe,Sports & Outdoors,Salomon,675.48
